ESTACION,NO2,FECHA_HORA,LONGITUD,LATITUD,h3
16,21.0,2023-04-27 19:00:00,-3.6392422,40.4400457,87390ca25ffffff
16,24.0,2023-04-28 19:00:00,-3.6392422,40.4400457,87390ca25ffffff
16,6.0,2023-04-29 19:00:00,-3.6392422,40.4400457,87390ca25ffffff
16,5.0,2023-04-30 19:00:00,-3.6392422,40.4400457,87390ca25ffffff
17,9.0,2023-04-01 19:00:00,-3.7133167,40.347147,87390cb89ffffff
17,5.0,2023-04-02 19:00:00,-3.7133167,40.347147,87390cb89ffffff
17,15.0,2023-04-03 19:00:00,-3.7133167,40.347147,87390cb89ffffff
17,9.0,2023-04-04 19:00:00,-3.7133167,40.347147,87390cb89ffffff
17,20.0,2023-04-05 19:00:00,-3.7133167,40.347147,87390cb89ffffff
17,10.0,2023-04-06 19:00:00,-3.7133167,40.347147,87390cb89ffffff
17,9.0,2023-04-07 19:00:00,-3.7133167,40.347147,87390cb89ffffff
17,12.0,2023-04-08 19:00:00,-3.7133167,40.347147,87390cb89ffffff
17,14.0,2023-04-09 19:00:00,-3.7133167,40.347147,87390cb89ffffff
17,19.0,2023-04-10 19:00:00,-3.7133167,40.347147,87390cb89ffffff
17,18.0,2023-04-11 19:00:00,-3.7133167,40.347147,87390cb89ffffff
17,13.0,2023-04-12 19:00:00,-3.7133167,40.347147,87390cb89ffffff
17,14.0,2023-04-13 19:00:00,-3.7133167,40.347147,87390cb89ffffff
17,13.0,2023-04-14 19:00:00,-3.7133167,40.347147,87390cb89ffffff
17,9.0,2023-04-15 19:00:00,-3.7133167,40.347147,87390cb89ffffff
17,8.0,2023-04-16 19:00:00,-3.7133167,40.347147,87390cb89ffffff
17,9.0,2023-04-17 19:00:00,-3.7133167,40.347147,87390cb89ffffff
17,12.0,2023-04-18 19:00:00,-3.7133167,40.347147,87390cb89ffffff
17,19.0,2023-04-19 19:00:00,-3.7133167,40.347147,87390cb89ffffff
17,20.0,2023-04-20 19:00:00,-3.7133167,40.347147,87390cb89ffffff
17,16.0,2023-04-21 19:00:00,-3.7133167,40.347147,87390cb89ffffff
17,10.0,2023-04-22 19:00:00,-3.7133167,40.347147,87390cb89ffffff
17,9.0,2023-04-23 19:00:00,-3.7133167,40.347147,87390cb89ffffff
17,14.0,2023-04-24 19:00:00,-3.7133167,40.347147,87390cb89ffffff
17,15.0,2023-04-25 19:00:00,-3.7133167,40.347147,87390cb89ffffff
17,20.0,2023-04-26 19:00:00,-3.7133167,40.347147,87390cb89ffffff
17,20.0,2023-04-27 19:00:00,-3.7133167,40.347147,87390cb89ffffff
17,31.0,2023-04-28 19:00:00,-3.7133167,40.347147,87390cb89ffffff
17,13.0,2023-04-29 19:00:00,-3.7133167,40.347147,87390cb89ffffff
17,7.0,2023-04-30 19:00:00,-3.7133167,40.347147,87390cb89ffffff
18,6.0,2023-04-01 19:00:00,-3.7318356,40.3947825,87390cba9ffffff
18,4.0,2023-04-02 19:00:00,-3.7318356,40.3947825,87390cba9ffffff
18,12.0,2023-04-03 19:00:00,-3.7318356,40.3947825,87390cba9ffffff
18,7.0,2023-04-04 19:00:00,-3.7318356,40.3947825,87390cba9ffffff
18,15.0,2023-04-05 19:00:00,-3.7318356,40.3947825,87390cba9ffffff
18,11.0,2023-04-06 19:00:00,-3.7318356,40.3947825,87390cba9ffffff
18,6.0,2023-04-07 19:00:00,-3.7318356,40.3947825,87390cba9ffffff
18,6.0,2023-04-08 19:00:00,-3.7318356,40.3947825,87390cba9ffffff
18,7.0,2023-04-09 19:00:00,-3.7318356,40.3947825,87390cba9ffffff
18,12.0,2023-04-10 19:00:00,-3.7318356,40.3947825,87390cba9ffffff
18,16.0,2023-04-11 19:00:00,-3.7318356,40.3947825,87390cba9ffffff
18,8.0,2023-04-12 19:00:00,-3.7318356,40.3947825,87390cba9ffffff
18,8.0,2023-04-13 19:00:00,-3.7318356,40.3947825,87390cba9ffffff
18,9.0,2023-04-14 19:00:00,-3.7318356,40.3947825,87390cba9ffffff
18,5.0,2023-04-15 19:00:00,-3.7318356,40.3947825,87390cba9ffffff
18,6.0,2023-04-16 19:00:00,-3.7318356,40.3947825,87390cba9ffffff
18,10.0,2023-04-17 19:00:00,-3.7318356,40.3947825,87390cba9ffffff
18,14.0,2023-04-18 19:00:00,-3.7318356,40.3947825,87390cba9ffffff
18,15.0,2023-04-19 19:00:00,-3.7318356,40.3947825,87390cba9ffffff
18,17.0,2023-04-20 19:00:00,-3.7318356,40.3947825,87390cba9ffffff
18,13.0,2023-04-21 19:00:00,-3.7318356,40.3947825,87390cba9ffffff
18,11.0,2023-04-22 19:00:00,-3.7318356,40.3947825,87390cba9ffffff
18,7.0,2023-04-23 19:00:00,-3.7318356,40.3947825,87390cba9ffffff
18,11.0,2023-04-24 19:00:00,-3.7318356,40.3947825,87390cba9ffffff
18,15.0,2023-04-25 19:00:00,-3.7318356,40.3947825,87390cba9ffffff
18,15.0,2023-04-26 19:00:00,-3.7318356,40.3947825,87390cba9ffffff
18,18.0,2023-04-27 19:00:00,-3.7318356,40.3947825,87390cba9ffffff
18,23.0,2023-04-28 19:00:00,-3.7318356,40.3947825,87390cba9ffffff
18,10.0,2023-04-29 19:00:00,-3.7318356,40.3947825,87390cba9ffffff
18,6.0,2023-04-30 19:00:00,-3.7318356,40.3947825,87390cba9ffffff
24,2.0,2023-04-01 19:00:00,-3.7473445,40.4193577,87390cbadffffff
24,3.0,2023-04-02 19:00:00,-3.7473445,40.4193577,87390cbadffffff
24,7.0,2023-04-03 19:00:00,-3.7473445,40.4193577,87390cbadffffff
24,5.0,2023-04-04 19:00:00,-3.7473445,40.4193577,87390cbadffffff
24,10.0,2023-04-05 19:00:00,-3.7473445,40.4193577,87390cbadffffff
24,8.0,2023-04-06 19:00:00,-3.7473445,40.4193577,87390cbadffffff
24,4.0,2023-04-07 19:00:00,-3.7473445,40.4193577,87390cbadffffff
24,4.0,2023-04-08 19:00:00,-3.7473445,40.4193577,87390cbadffffff
24,2.0,2023-04-09 19:00:00,-3.7473445,40.4193577,87390cbadffffff
24,2.0,2023-04-10 19:00:00,-3.7473445,40.4193577,87390cbadffffff
24,4.0,2023-04-11 19:00:00,-3.7473445,40.4193577,87390cbadffffff
24,3.0,2023-04-12 19:00:00,-3.7473445,40.4193577,87390cbadffffff
24,3.0,2023-04-13 19:00:00,-3.7473445,40.4193577,87390cbadffffff
24,3.0,2023-04-14 19:00:00,-3.7473445,40.4193577,87390cbadffffff
24,2.0,2023-04-15 19:00:00,-3.7473445,40.4193577,87390cbadffffff
24,4.0,2023-04-16 19:00:00,-3.7473445,40.4193577,87390cbadffffff
24,5.0,2023-04-17 19:00:00,-3.7473445,40.4193577,87390cbadffffff
24,10.0,2023-04-18 19:00:00,-3.7473445,40.4193577,87390cbadffffff
24,7.0,2023-04-19 19:00:00,-3.7473445,40.4193577,87390cbadffffff
24,3.0,2023-04-20 19:00:00,-3.7473445,40.4193577,87390cbadffffff
24,4.0,2023-04-21 19:00:00,-3.7473445,40.4193577,87390cbadffffff
24,4.0,2023-04-22 19:00:00,-3.7473445,40.4193577,87390cbadffffff
24,3.0,2023-04-23 19:00:00,-3.7473445,40.4193577,87390cbadffffff
24,3.0,2023-04-24 19:00:00,-3.7473445,40.4193577,87390cbadffffff
24,3.0,2023-04-25 19:00:00,-3.7473445,40.4193577,87390cbadffffff
24,3.0,2023-04-26 19:00:00,-3.7473445,40.4193577,87390cbadffffff
24,3.0,2023-04-27 19:00:00,-3.7473445,40.4193577,87390cbadffffff
24,7.0,2023-04-28 19:00:00,-3.7473445,40.4193577,87390cbadffffff
24,3.0,2023-04-29 19:00:00,-3.7473445,40.4193577,87390cbadffffff
24,5.0,2023-04-30 19:00:00,-3.7473445,40.4193577,87390cbadffffff
27,4.0,2023-04-01 19:00:00,-3.5800258,40.4769179,87390cb51ffffff
27,12.0,2023-04-02 19:00:00,-3.5800258,40.4769179,87390cb51ffffff
27,22.0,2023-04-03 19:00:00,-3.5800258,40.4769179,87390cb51ffffff
27,8.0,2023-04-04 19:00:00,-3.5800258,40.4769179,87390cb51ffffff
27,19.0,2023-04-05 19:00:00,-3.5800258,40.4769179,87390cb51ffffff
27,15.0,2023-04-06 19:00:00,-3.5800258,40.4769179,87390cb51ffffff
27,8.0,2023-04-07 19:00:00,-3.5800258,40.4769179,87390cb51ffffff
27,7.0,2023-04-08 19:00:00,-3.5800258,40.4769179,87390cb51ffffff
27,7.0,2023-04-09 19:00:00,-3.5800258,40.4769179,87390cb51ffffff
27,8.0,2023-04-10 19:00:00,-3.5800258,40.4769179,87390cb51ffffff
27,12.0,2023-04-11 19:00:00,-3.5800258,40.4769179,87390cb51ffffff
27,10.0,2023-04-12 19:00:00,-3.5800258,40.4769179,87390cb51ffffff
27,7.0,2023-04-13 19:00:00,-3.5800258,40.4769179,87390cb51ffffff
27,5.0,2023-04-14 19:00:00,-3.5800258,40.4769179,87390cb51ffffff
27,8.0,2023-04-15 19:00:00,-3.5800258,40.4769179,87390cb51ffffff
27,11.0,2023-04-16 19:00:00,-3.5800258,40.4769179,87390cb51ffffff
27,13.0,2023-04-17 19:00:00,-3.5800258,40.4769179,87390cb51ffffff
27,15.0,2023-04-18 19:00:00,-3.5800258,40.4769179,87390cb51ffffff
27,13.0,2023-04-19 19:00:00,-3.5800258,40.4769179,87390cb51ffffff
27,13.0,2023-04-20 19:00:00,-3.5800258,40.4769179,87390cb51ffffff
27,12.0,2023-04-21 19:00:00,-3.5800258,40.4769179,87390cb51ffffff
27,5.0,2023-04-22 19:00:00,-3.5800258,40.4769179,87390cb51ffffff
27,5.0,2023-04-23 19:00:00,-3.5800258,40.4769179,87390cb51ffffff
27,13.0,2023-04-24 19:00:00,-3.5800258,40.4769179,87390cb51ffffff
27,8.0,2023-04-25 19:00:00,-3.5800258,40.4769179,87390cb51ffffff
27,12.0,2023-04-26 19:00:00,-3.5800258,40.4769179,87390cb51ffffff
27,14.0,2023-04-27 19:00:00,-3.5800258,40.4769179,87390cb51ffffff
27,16.0,2023-04-28 19:00:00,-3.5800258,40.4769179,87390cb51ffffff
27,5.0,2023-04-29 19:00:00,-3.5800258,40.4769179,87390cb51ffffff
27,12.0,2023-04-30 19:00:00,-3.5800258,40.4769179,87390cb51ffffff
35,35.0,2023-04-01 19:00:00,-3.7031662,40.4192091,87390cb1bffffff
35,30.0,2023-04-02 19:00:00,-3.7031662,40.4192091,87390cb1bffffff
35,25.0,2023-04-03 19:00:00,-3.7031662,40.4192091,87390cb1bffffff
35,39.0,2023-04-04 19:00:00,-3.7031662,40.4192091,87390cb1bffffff
35,26.0,2023-04-05 19:00:00,-3.7031662,40.4192091,87390cb1bffffff
35,16.0,2023-04-06 19:00:00,-3.7031662,40.4192091,87390cb1bffffff
35,14.0,2023-04-07 19:00:00,-3.7031662,40.4192091,87390cb1bffffff
35,11.0,2023-04-08 19:00:00,-3.7031662,40.4192091,87390cb1bffffff
35,12.0,2023-04-09 19:00:00,-3.7031662,40.4192091,87390cb1bffffff
35,32.0,2023-04-10 19:00:00,-3.7031662,40.4192091,87390cb1bffffff
35,23.0,2023-04-11 19:00:00,-3.7031662,40.4192091,87390cb1bffffff
35,33.0,2023-04-12 19:00:00,-3.7031662,40.4192091,87390cb1bffffff
35,50.0,2023-04-13 19:00:00,-3.7031662,40.4192091,87390cb1bffffff
35,42.0,2023-04-14 19:00:00,-3.7031662,40.4192091,87390cb1bffffff
35,11.0,2023-04-15 19:00:00,-3.7031662,40.4192091,87390cb1bffffff
35,12.0,2023-04-16 19:00:00,-3.7031662,40.4192091,87390cb1bffffff
35,17.0,2023-04-17 19:00:00,-3.7031662,40.4192091,87390cb1bffffff
35,17.0,2023-04-18 19:00:00,-3.7031662,40.4192091,87390cb1bffffff
35,15.0,2023-04-19 19:00:00,-3.7031662,40.4192091,87390cb1bffffff
35,18.0,2023-04-20 19:00:00,-3.7031662,40.4192091,87390cb1bffffff
35,23.0,2023-04-21 19:00:00,-3.7031662,40.4192091,87390cb1bffffff
35,31.0,2023-04-22 19:00:00,-3.7031662,40.4192091,87390cb1bffffff
35,14.0,2023-04-23 19:00:00,-3.7031662,40.4192091,87390cb1bffffff
35,15.0,2023-04-24 19:00:00,-3.7031662,40.4192091,87390cb1bffffff
35,19.0,2023-04-25 19:00:00,-3.7031662,40.4192091,87390cb1bffffff
35,14.0,2023-04-26 19:00:00,-3.7031662,40.4192091,87390cb1bffffff
35,14.0,2023-04-27 19:00:00,-3.7031662,40.4192091,87390cb1bffffff
35,29.0,2023-04-28 19:00:00,-3.7031662,40.4192091,87390cb1bffffff
35,28.0,2023-04-29 19:00:00,-3.7031662,40.4192091,87390cb1bffffff
35,13.0,2023-04-30 19:00:00,-3.7031662,40.4192091,87390cb1bffffff
36,9.0,2023-04-01 19:00:00,-3.6453104,40.4079517,87390ca22ffffff
36,5.0,2023-04-02 19:00:00,-3.6453104,40.4079517,87390ca22ffffff
36,25.0,2023-04-03 19:00:00,-3.6453104,40.4079517,87390ca22ffffff
36,8.0,2023-04-04 19:00:00,-3.6453104,40.4079517,87390ca22ffffff
36,15.0,2023-04-05 19:00:00,-3.6453104,40.4079517,87390ca22ffffff
36,9.0,2023-04-06 19:00:00,-3.6453104,40.4079517,87390ca22ffffff
36,8.0,2023-04-07 19:00:00,-3.6453104,40.4079517,87390ca22ffffff
36,11.0,2023-04-08 19:00:00,-3.6453104,40.4079517,87390ca22ffffff
36,11.0,2023-04-09 19:00:00,-3.6453104,40.4079517,87390ca22ffffff
36,18.0,2023-04-10 19:00:00,-3.6453104,40.4079517,87390ca22ffffff
36,17.0,2023-04-11 19:00:00,-3.6453104,40.4079517,87390ca22ffffff
36,16.0,2023-04-12 19:00:00,-3.6453104,40.4079517,87390ca22ffffff
36,13.0,2023-04-13 19:00:00,-3.6453104,40.4079517,87390ca22ffffff
36,11.0,2023-04-14 19:00:00,-3.6453104,40.4079517,87390ca22ffffff
36,5.0,2023-04-15 19:00:00,-3.6453104,40.4079517,87390ca22ffffff
36,11.0,2023-04-16 19:00:00,-3.6453104,40.4079517,87390ca22ffffff
36,7.0,2023-04-17 19:00:00,-3.6453104,40.4079517,87390ca22ffffff
36,17.0,2023-04-18 19:00:00,-3.6453104,40.4079517,87390ca22ffffff
36,17.0,2023-04-19 19:00:00,-3.6453104,40.4079517,87390ca22ffffff
36,20.0,2023-04-20 19:00:00,-3.6453104,40.4079517,87390ca22ffffff
36,14.0,2023-04-21 19:00:00,-3.6453104,40.4079517,87390ca22ffffff
36,9.0,2023-04-22 19:00:00,-3.6453104,40.4079517,87390ca22ffffff
36,7.0,2023-04-23 19:00:00,-3.6453104,40.4079517,87390ca22ffffff
36,17.0,2023-04-24 19:00:00,-3.6453104,40.4079517,87390ca22ffffff
36,13.0,2023-04-25 19:00:00,-3.6453104,40.4079517,87390ca22ffffff
36,18.0,2023-04-26 19:00:00,-3.6453104,40.4079517,87390ca22ffffff
36,18.0,2023-04-27 19:00:00,-3.6453104,40.4079517,87390ca22ffffff
36,36.0,2023-04-28 19:00:00,-3.6453104,40.4079517,87390ca22ffffff
36,9.0,2023-04-29 19:00:00,-3.6453104,40.4079517,87390ca22ffffff
36,6.0,2023-04-30 19:00:00,-3.6453104,40.4079517,87390ca22ffffff
38,4.0,2023-04-01 19:00:00,-3.7071303,40.4455439,87390cb19ffffff
38,10.0,2023-04-02 19:00:00,-3.7071303,40.4455439,87390cb19ffffff
38,12.0,2023-04-03 19:00:00,-3.7071303,40.4455439,87390cb19ffffff
38,15.0,2023-04-04 19:00:00,-3.7071303,40.4455439,87390cb19ffffff
38,15.0,2023-04-05 19:00:00,-3.7071303,40.4455439,87390cb19ffffff
38,7.0,2023-04-06 19:00:00,-3.7071303,40.4455439,87390cb19ffffff
38,5.0,2023-04-07 19:00:00,-3.7071303,40.4455439,87390cb19ffffff
38,6.0,2023-04-08 19:00:00,-3.7071303,40.4455439,87390cb19ffffff
38,9.0,2023-04-09 19:00:00,-3.7071303,40.4455439,87390cb19ffffff
38,16.0,2023-04-10 19:00:00,-3.7071303,40.4455439,87390cb19ffffff
38,12.0,2023-04-11 19:00:00,-3.7071303,40.4455439,87390cb19ffffff
38,13.0,2023-04-12 19:00:00,-3.7071303,40.4455439,87390cb19ffffff
38,11.0,2023-04-13 19:00:00,-3.7071303,40.4455439,87390cb19ffffff
38,7.0,2023-04-14 19:00:00,-3.7071303,40.4455439,87390cb19ffffff
38,11.0,2023-04-15 19:00:00,-3.7071303,40.4455439,87390cb19ffffff
38,10.0,2023-04-16 19:00:00,-3.7071303,40.4455439,87390cb19ffffff
38,25.0,2023-04-17 19:00:00,-3.7071303,40.4455439,87390cb19ffffff
38,22.0,2023-04-18 19:00:00,-3.7071303,40.4455439,87390cb19ffffff
38,17.0,2023-04-19 19:00:00,-3.7071303,40.4455439,87390cb19ffffff
38,16.0,2023-04-20 19:00:00,-3.7071303,40.4455439,87390cb19ffffff
38,12.0,2023-04-21 19:00:00,-3.7071303,40.4455439,87390cb19ffffff
38,10.0,2023-04-22 19:00:00,-3.7071303,40.4455439,87390cb19ffffff
38,6.0,2023-04-23 19:00:00,-3.7071303,40.4455439,87390cb19ffffff
38,13.0,2023-04-24 19:00:00,-3.7071303,40.4455439,87390cb19ffffff
38,16.0,2023-04-25 19:00:00,-3.7071303,40.4455439,87390cb19ffffff
38,15.0,2023-04-26 19:00:00,-3.7071303,40.4455439,87390cb19ffffff
38,17.0,2023-04-27 19:00:00,-3.7071303,40.4455439,87390cb19ffffff
38,22.0,2023-04-28 19:00:00,-3.7071303,40.4455439,87390cb19ffffff
38,5.0,2023-04-29 19:00:00,-3.7071303,40.4455439,87390cb19ffffff
38,11.0,2023-04-30 19:00:00,-3.7071303,40.4455439,87390cb19ffffff
39,7.0,2023-04-01 19:00:00,-3.7115364,40.4782322,87390cb0effffff
39,4.0,2023-04-02 19:00:00,-3.7115364,40.4782322,87390cb0effffff
39,12.0,2023-04-03 19:00:00,-3.7115364,40.4782322,87390cb0effffff
39,11.0,2023-04-04 19:00:00,-3.7115364,40.4782322,87390cb0effffff
39,12.0,2023-04-05 19:00:00,-3.7115364,40.4782322,87390cb0effffff
39,8.0,2023-04-06 19:00:00,-3.7115364,40.4782322,87390cb0effffff
39,7.0,2023-04-07 19:00:00,-3.7115364,40.4782322,87390cb0effffff
39,8.0,2023-04-08 19:00:00,-3.7115364,40.4782322,87390cb0effffff
39,8.0,2023-04-09 19:00:00,-3.7115364,40.4782322,87390cb0effffff
39,15.0,2023-04-10 19:00:00,-3.7115364,40.4782322,87390cb0effffff
39,16.0,2023-04-11 19:00:00,-3.7115364,40.4782322,87390cb0effffff
39,17.0,2023-04-12 19:00:00,-3.7115364,40.4782322,87390cb0effffff
39,10.0,2023-04-13 19:00:00,-3.7115364,40.4782322,87390cb0effffff
39,9.0,2023-04-14 19:00:00,-3.7115364,40.4782322,87390cb0effffff
39,5.0,2023-04-15 19:00:00,-3.7115364,40.4782322,87390cb0effffff
39,7.0,2023-04-16 19:00:00,-3.7115364,40.4782322,87390cb0effffff
39,8.0,2023-04-17 19:00:00,-3.7115364,40.4782322,87390cb0effffff
39,18.0,2023-04-18 19:00:00,-3.7115364,40.4782322,87390cb0effffff
39,13.0,2023-04-19 19:00:00,-3.7115364,40.4782322,87390cb0effffff
39,16.0,2023-04-20 19:00:00,-3.7115364,40.4782322,87390cb0effffff
39,17.0,2023-04-21 19:00:00,-3.7115364,40.4782322,87390cb0effffff
39,9.0,2023-04-22 19:00:00,-3.7115364,40.4782322,87390cb0effffff
39,8.0,2023-04-23 19:00:00,-3.7115364,40.4782322,87390cb0effffff
39,15.0,2023-04-24 19:00:00,-3.7115364,40.4782322,87390cb0effffff
39,14.0,2023-04-25 19:00:00,-3.7115364,40.4782322,87390cb0effffff
39,16.0,2023-04-26 19:00:00,-3.7115364,40.4782322,87390cb0effffff
39,20.0,2023-04-27 19:00:00,-3.7115364,40.4782322,87390cb0effffff
39,27.0,2023-04-28 19:00:00,-3.7115364,40.4782322,87390cb0effffff
39,7.0,2023-04-29 19:00:00,-3.7115364,40.4782322,87390cb0effffff
39,6.0,2023-04-30 19:00:00,-3.7115364,40.4782322,87390cb0effffff
40,5.0,2023-04-01 19:00:00,-3.6515286,40.3881478,87390ca31ffffff
40,6.0,2023-04-02 19:00:00,-3.6515286,40.3881478,87390ca31ffffff
40,22.0,2023-04-03 19:00:00,-3.6515286,40.3881478,87390ca31ffffff
40,10.0,2023-04-04 19:00:00,-3.6515286,40.3881478,87390ca31ffffff
40,16.0,2023-04-05 19:00:00,-3.6515286,40.3881478,87390ca31ffffff
40,10.0,2023-04-06 19:00:00,-3.6515286,40.3881478,87390ca31ffffff
40,6.0,2023-04-07 19:00:00,-3.6515286,40.3881478,87390ca31ffffff
40,10.0,2023-04-08 19:00:00,-3.6515286,40.3881478,87390ca31ffffff
40,9.0,2023-04-09 19:00:00,-3.6515286,40.3881478,87390ca31ffffff
40,15.0,2023-04-10 19:00:00,-3.6515286,40.3881478,87390ca31ffffff
40,17.0,2023-04-11 19:00:00,-3.6515286,40.3881478,87390ca31ffffff
40,14.0,2023-04-12 19:00:00,-3.6515286,40.3881478,87390ca31ffffff
40,12.0,2023-04-13 19:00:00,-3.6515286,40.3881478,87390ca31ffffff
40,11.0,2023-04-14 19:00:00,-3.6515286,40.3881478,87390ca31ffffff
40,6.0,2023-04-15 19:00:00,-3.6515286,40.3881478,87390ca31ffffff
40,9.0,2023-04-16 19:00:00,-3.6515286,40.3881478,87390ca31ffffff
40,12.0,2023-04-17 19:00:00,-3.6515286,40.3881478,87390ca31ffffff
40,15.0,2023-04-18 19:00:00,-3.6515286,40.3881478,87390ca31ffffff
40,21.0,2023-04-19 19:00:00,-3.6515286,40.3881478,87390ca31ffffff
40,16.0,2023-04-20 19:00:00,-3.6515286,40.3881478,87390ca31ffffff
40,13.0,2023-04-21 19:00:00,-3.6515286,40.3881478,87390ca31ffffff
40,9.0,2023-04-22 19:00:00,-3.6515286,40.3881478,87390ca31ffffff
40,7.0,2023-04-23 19:00:00,-3.6515286,40.3881478,87390ca31ffffff
40,17.0,2023-04-24 19:00:00,-3.6515286,40.3881478,87390ca31ffffff
40,16.0,2023-04-25 19:00:00,-3.6515286,40.3881478,87390ca31ffffff
40,14.0,2023-04-26 19:00:00,-3.6515286,40.3881478,87390ca31ffffff
40,16.0,2023-04-27 19:00:00,-3.6515286,40.3881478,87390ca31ffffff
40,32.0,2023-04-28 19:00:00,-3.6515286,40.3881478,87390ca31ffffff
40,8.0,2023-04-29 19:00:00,-3.6515286,40.3881478,87390ca31ffffff
40,7.0,2023-04-30 19:00:00,-3.6515286,40.3881478,87390ca31ffffff
47,6.0,2023-04-01 19:00:00,-3.6868138,40.3980991,87390ca35ffffff
47,7.0,2023-04-02 19:00:00,-3.6868138,40.3980991,87390ca35ffffff
47,16.0,2023-04-03 19:00:00,-3.6868138,40.3980991,87390ca35ffffff
47,13.0,2023-04-04 19:00:00,-3.6868138,40.3980991,87390ca35ffffff
47,15.0,2023-04-05 19:00:00,-3.6868138,40.3980991,87390ca35ffffff
47,10.0,2023-04-06 19:00:00,-3.6868138,40.3980991,87390ca35ffffff
47,12.0,2023-04-07 19:00:00,-3.6868138,40.3980991,87390ca35ffffff
47,11.0,2023-04-08 19:00:00,-3.6868138,40.3980991,87390ca35ffffff
47,18.0,2023-04-09 19:00:00,-3.6868138,40.3980991,87390ca35ffffff
47,9.0,2023-04-10 19:00:00,-3.6868138,40.3980991,87390ca35ffffff
47,11.0,2023-04-11 19:00:00,-3.6868138,40.3980991,87390ca35ffffff
47,8.0,2023-04-12 19:00:00,-3.6868138,40.3980991,87390ca35ffffff
47,7.0,2023-04-13 19:00:00,-3.6868138,40.3980991,87390ca35ffffff
47,7.0,2023-04-14 19:00:00,-3.6868138,40.3980991,87390ca35ffffff
47,8.0,2023-04-15 19:00:00,-3.6868138,40.3980991,87390ca35ffffff
47,7.0,2023-04-16 19:00:00,-3.6868138,40.3980991,87390ca35ffffff
47,9.0,2023-04-17 19:00:00,-3.6868138,40.3980991,87390ca35ffffff
47,9.0,2023-04-18 19:00:00,-3.6868138,40.3980991,87390ca35ffffff
47,12.0,2023-04-19 19:00:00,-3.6868138,40.3980991,87390ca35ffffff
47,10.0,2023-04-20 19:00:00,-3.6868138,40.3980991,87390ca35ffffff
47,10.0,2023-04-21 19:00:00,-3.6868138,40.3980991,87390ca35ffffff
47,5.0,2023-04-22 19:00:00,-3.6868138,40.3980991,87390ca35ffffff
47,5.0,2023-04-23 19:00:00,-3.6868138,40.3980991,87390ca35ffffff
47,7.0,2023-04-24 19:00:00,-3.6868138,40.3980991,87390ca35ffffff
47,7.0,2023-04-25 19:00:00,-3.6868138,40.3980991,87390ca35ffffff
47,10.0,2023-04-26 19:00:00,-3.6868138,40.3980991,87390ca35ffffff
47,10.0,2023-04-27 19:00:00,-3.6868138,40.3980991,87390ca35ffffff
47,16.0,2023-04-28 19:00:00,-3.6868138,40.3980991,87390ca35ffffff
47,5.0,2023-04-29 19:00:00,-3.6868138,40.3980991,87390ca35ffffff
47,6.0,2023-04-30 19:00:00,-3.6868138,40.3980991,87390ca35ffffff
48,8.0,2023-04-01 19:00:00,-3.6903729,40.4398904,87390cb19ffffff
48,7.0,2023-04-02 19:00:00,-3.6903729,40.4398904,87390cb19ffffff
48,19.0,2023-04-03 19:00:00,-3.6903729,40.4398904,87390cb19ffffff
48,8.0,2023-04-04 19:00:00,-3.6903729,40.4398904,87390cb19ffffff
48,14.0,2023-04-05 19:00:00,-3.6903729,40.4398904,87390cb19ffffff
48,9.0,2023-04-06 19:00:00,-3.6903729,40.4398904,87390cb19ffffff
48,11.0,2023-04-07 19:00:00,-3.6903729,40.4398904,87390cb19ffffff
48,11.0,2023-04-08 19:00:00,-3.6903729,40.4398904,87390cb19ffffff
48,10.0,2023-04-09 19:00:00,-3.6903729,40.4398904,87390cb19ffffff
48,18.0,2023-04-10 19:00:00,-3.6903729,40.4398904,87390cb19ffffff
48,24.0,2023-04-11 19:00:00,-3.6903729,40.4398904,87390cb19ffffff
48,20.0,2023-04-12 19:00:00,-3.6903729,40.4398904,87390cb19ffffff
48,15.0,2023-04-13 19:00:00,-3.6903729,40.4398904,87390cb19ffffff
48,12.0,2023-04-14 19:00:00,-3.6903729,40.4398904,87390cb19ffffff
48,8.0,2023-04-15 19:00:00,-3.6903729,40.4398904,87390cb19ffffff
48,9.0,2023-04-16 19:00:00,-3.6903729,40.4398904,87390cb19ffffff
48,9.0,2023-04-17 19:00:00,-3.6903729,40.4398904,87390cb19ffffff
48,19.0,2023-04-18 19:00:00,-3.6903729,40.4398904,87390cb19ffffff
48,22.0,2023-04-19 19:00:00,-3.6903729,40.4398904,87390cb19ffffff
48,26.0,2023-04-20 19:00:00,-3.6903729,40.4398904,87390cb19ffffff
48,19.0,2023-04-21 19:00:00,-3.6903729,40.4398904,87390cb19ffffff
48,12.0,2023-04-22 19:00:00,-3.6903729,40.4398904,87390cb19ffffff
48,8.0,2023-04-23 19:00:00,-3.6903729,40.4398904,87390cb19ffffff
48,20.0,2023-04-24 19:00:00,-3.6903729,40.4398904,87390cb19ffffff
48,22.0,2023-04-25 19:00:00,-3.6903729,40.4398904,87390cb19ffffff
48,26.0,2023-04-26 19:00:00,-3.6903729,40.4398904,87390cb19ffffff
48,28.0,2023-04-27 19:00:00,-3.6903729,40.4398904,87390cb19ffffff
48,28.0,2023-04-28 19:00:00,-3.6903729,40.4398904,87390cb19ffffff
48,9.0,2023-04-29 19:00:00,-3.6903729,40.4398904,87390cb19ffffff
48,5.0,2023-04-30 19:00:00,-3.6903729,40.4398904,87390cb19ffffff
