Codigo,Año,Mes,NO2,Estacion,Longitud,Latitud
50,2021,11,38.0,Plaza Castilla,-3.6887449,40.4655841
50,2021,12,41.58,Plaza Castilla,-3.6887449,40.4655841
50,2022,1,45.32,Plaza Castilla,-3.6887449,40.4655841
50,2022,2,40.74,Plaza Castilla,-3.6887449,40.4655841
50,2022,3,31.23,Plaza Castilla,-3.6887449,40.4655841
50,2022,4,28.48,Plaza Castilla,-3.6887449,40.4655841
50,2022,5,27.61,Plaza Castilla,-3.6887449,40.4655841
50,2022,6,31.94,Plaza Castilla,-3.6887449,40.4655841
50,2022,7,27.48,Plaza Castilla,-3.6887449,40.4655841
50,2022,8,21.9,Plaza Castilla,-3.6887449,40.4655841
50,2022,9,21.19,Plaza Castilla,-3.6887449,40.4655841
50,2022,10,35.65,Plaza Castilla,-3.6887449,40.4655841
50,2022,11,33.52,Plaza Castilla,-3.6887449,40.4655841
50,2022,12,39.06,Plaza Castilla,-3.6887449,40.4655841
54,2013,1,35.68,Ensanche de Vallecas,-3.6121394,40.3730118
54,2013,2,27.97,Ensanche de Vallecas,-3.6121394,40.3730118
54,2013,3,19.32,Ensanche de Vallecas,-3.6121394,40.3730118
54,2013,4,20.32,Ensanche de Vallecas,-3.6121394,40.3730118
54,2013,5,19.81,Ensanche de Vallecas,-3.6121394,40.3730118
54,2013,6,16.71,Ensanche de Vallecas,-3.6121394,40.3730118
54,2013,7,18.74,Ensanche de Vallecas,-3.6121394,40.3730118
54,2013,8,17.87,Ensanche de Vallecas,-3.6121394,40.3730118
54,2013,9,25.26,Ensanche de Vallecas,-3.6121394,40.3730118
54,2013,10,30.68,Ensanche de Vallecas,-3.6121394,40.3730118
54,2013,11,27.16,Ensanche de Vallecas,-3.6121394,40.3730118
54,2013,12,41.61,Ensanche de Vallecas,-3.6121394,40.3730118
54,2014,1,26.1,Ensanche de Vallecas,-3.6121394,40.3730118
54,2014,2,22.77,Ensanche de Vallecas,-3.6121394,40.3730118
54,2014,3,32.19,Ensanche de Vallecas,-3.6121394,40.3730118
54,2014,4,23.48,Ensanche de Vallecas,-3.6121394,40.3730118
54,2014,5,19.35,Ensanche de Vallecas,-3.6121394,40.3730118
54,2014,6,20.0,Ensanche de Vallecas,-3.6121394,40.3730118
54,2014,7,24.81,Ensanche de Vallecas,-3.6121394,40.3730118
54,2014,8,15.97,Ensanche de Vallecas,-3.6121394,40.3730118
54,2014,9,31.52,Ensanche de Vallecas,-3.6121394,40.3730118
54,2014,10,48.81,Ensanche de Vallecas,-3.6121394,40.3730118
54,2014,11,41.16,Ensanche de Vallecas,-3.6121394,40.3730118
54,2014,12,66.23,Ensanche de Vallecas,-3.6121394,40.3730118
54,2015,1,70.45,Ensanche de Vallecas,-3.6121394,40.3730118
54,2015,2,35.55,Ensanche de Vallecas,-3.6121394,40.3730118
54,2015,3,49.48,Ensanche de Vallecas,-3.6121394,40.3730118
54,2015,4,32.68,Ensanche de Vallecas,-3.6121394,40.3730118
54,2015,5,32.65,Ensanche de Vallecas,-3.6121394,40.3730118
54,2015,6,30.42,Ensanche de Vallecas,-3.6121394,40.3730118
54,2015,7,30.94,Ensanche de Vallecas,-3.6121394,40.3730118
54,2015,8,22.97,Ensanche de Vallecas,-3.6121394,40.3730118
54,2015,9,32.32,Ensanche de Vallecas,-3.6121394,40.3730118
54,2015,10,46.9,Ensanche de Vallecas,-3.6121394,40.3730118
54,2015,11,65.23,Ensanche de Vallecas,-3.6121394,40.3730118
54,2015,12,71.16,Ensanche de Vallecas,-3.6121394,40.3730118
54,2016,1,40.58,Ensanche de Vallecas,-3.6121394,40.3730118
54,2016,2,31.32,Ensanche de Vallecas,-3.6121394,40.3730118
54,2016,3,34.13,Ensanche de Vallecas,-3.6121394,40.3730118
54,2016,4,30.55,Ensanche de Vallecas,-3.6121394,40.3730118
54,2016,5,29.45,Ensanche de Vallecas,-3.6121394,40.3730118
54,2016,6,24.48,Ensanche de Vallecas,-3.6121394,40.3730118
54,2016,7,25.03,Ensanche de Vallecas,-3.6121394,40.3730118
54,2016,8,23.68,Ensanche de Vallecas,-3.6121394,40.3730118
54,2016,9,37.19,Ensanche de Vallecas,-3.6121394,40.3730118
54,2016,10,46.87,Ensanche de Vallecas,-3.6121394,40.3730118
54,2016,11,47.13,Ensanche de Vallecas,-3.6121394,40.3730118
54,2016,12,57.23,Ensanche de Vallecas,-3.6121394,40.3730118
54,2017,1,49.0,Ensanche de Vallecas,-3.6121394,40.3730118
54,2017,2,32.65,Ensanche de Vallecas,-3.6121394,40.3730118
54,2017,3,37.26,Ensanche de Vallecas,-3.6121394,40.3730118
54,2017,4,25.06,Ensanche de Vallecas,-3.6121394,40.3730118
54,2017,5,26.26,Ensanche de Vallecas,-3.6121394,40.3730118
54,2017,6,28.13,Ensanche de Vallecas,-3.6121394,40.3730118
54,2017,7,32.03,Ensanche de Vallecas,-3.6121394,40.3730118
54,2017,8,27.81,Ensanche de Vallecas,-3.6121394,40.3730118
54,2017,9,40.94,Ensanche de Vallecas,-3.6121394,40.3730118
54,2017,10,53.13,Ensanche de Vallecas,-3.6121394,40.3730118
54,2017,11,65.32,Ensanche de Vallecas,-3.6121394,40.3730118
54,2017,12,50.68,Ensanche de Vallecas,-3.6121394,40.3730118
54,2018,1,47.03,Ensanche de Vallecas,-3.6121394,40.3730118
54,2018,2,39.94,Ensanche de Vallecas,-3.6121394,40.3730118
54,2018,3,28.74,Ensanche de Vallecas,-3.6121394,40.3730118
54,2018,4,31.16,Ensanche de Vallecas,-3.6121394,40.3730118
54,2018,5,31.39,Ensanche de Vallecas,-3.6121394,40.3730118
54,2018,6,26.9,Ensanche de Vallecas,-3.6121394,40.3730118
54,2018,7,27.23,Ensanche de Vallecas,-3.6121394,40.3730118
54,2018,8,29.84,Ensanche de Vallecas,-3.6121394,40.3730118
54,2018,9,36.84,Ensanche de Vallecas,-3.6121394,40.3730118
54,2018,10,41.13,Ensanche de Vallecas,-3.6121394,40.3730118
54,2018,11,39.16,Ensanche de Vallecas,-3.6121394,40.3730118
54,2018,12,58.42,Ensanche de Vallecas,-3.6121394,40.3730118
54,2019,1,60.77,Ensanche de Vallecas,-3.6121394,40.3730118
54,2019,2,53.58,Ensanche de Vallecas,-3.6121394,40.3730118
54,2019,3,38.35,Ensanche de Vallecas,-3.6121394,40.3730118
54,2019,4,27.0,Ensanche de Vallecas,-3.6121394,40.3730118
54,2019,5,24.65,Ensanche de Vallecas,-3.6121394,40.3730118
54,2019,6,21.35,Ensanche de Vallecas,-3.6121394,40.3730118
54,2019,7,23.81,Ensanche de Vallecas,-3.6121394,40.3730118
54,2019,8,26.23,Ensanche de Vallecas,-3.6121394,40.3730118
54,2019,9,33.16,Ensanche de Vallecas,-3.6121394,40.3730118
54,2019,10,46.97,Ensanche de Vallecas,-3.6121394,40.3730118
54,2019,11,31.84,Ensanche de Vallecas,-3.6121394,40.3730118
54,2019,12,45.97,Ensanche de Vallecas,-3.6121394,40.3730118
54,2020,1,53.19,Ensanche de Vallecas,-3.6121394,40.3730118
54,2020,2,48.48,Ensanche de Vallecas,-3.6121394,40.3730118
54,2020,3,28.35,Ensanche de Vallecas,-3.6121394,40.3730118
54,2020,4,18.19,Ensanche de Vallecas,-3.6121394,40.3730118
54,2020,5,20.23,Ensanche de Vallecas,-3.6121394,40.3730118
54,2020,6,21.06,Ensanche de Vallecas,-3.6121394,40.3730118
54,2020,7,23.77,Ensanche de Vallecas,-3.6121394,40.3730118
54,2020,8,26.68,Ensanche de Vallecas,-3.6121394,40.3730118
54,2020,9,28.19,Ensanche de Vallecas,-3.6121394,40.3730118
54,2020,10,27.94,Ensanche de Vallecas,-3.6121394,40.3730118
54,2020,11,38.84,Ensanche de Vallecas,-3.6121394,40.3730118
54,2020,12,26.32,Ensanche de Vallecas,-3.6121394,40.3730118
54,2021,1,35.65,Ensanche de Vallecas,-3.6121394,40.3730118
54,2021,2,23.45,Ensanche de Vallecas,-3.6121394,40.3730118
54,2021,3,26.39,Ensanche de Vallecas,-3.6121394,40.3730118
54,2021,4,19.23,Ensanche de Vallecas,-3.6121394,40.3730118
54,2021,5,15.84,Ensanche de Vallecas,-3.6121394,40.3730118
54,2021,6,15.74,Ensanche de Vallecas,-3.6121394,40.3730118
54,2021,7,17.23,Ensanche de Vallecas,-3.6121394,40.3730118
54,2021,8,18.74,Ensanche de Vallecas,-3.6121394,40.3730118
54,2021,9,26.26,Ensanche de Vallecas,-3.6121394,40.3730118
54,2021,10,41.23,Ensanche de Vallecas,-3.6121394,40.3730118
54,2021,11,38.1,Ensanche de Vallecas,-3.6121394,40.3730118
54,2021,12,41.77,Ensanche de Vallecas,-3.6121394,40.3730118
54,2022,1,49.58,Ensanche de Vallecas,-3.6121394,40.3730118
54,2022,2,38.06,Ensanche de Vallecas,-3.6121394,40.3730118
54,2022,3,24.42,Ensanche de Vallecas,-3.6121394,40.3730118
54,2022,4,18.52,Ensanche de Vallecas,-3.6121394,40.3730118
54,2022,5,20.65,Ensanche de Vallecas,-3.6121394,40.3730118
54,2022,6,19.77,Ensanche de Vallecas,-3.6121394,40.3730118
54,2022,7,21.77,Ensanche de Vallecas,-3.6121394,40.3730118
54,2022,8,21.32,Ensanche de Vallecas,-3.6121394,40.3730118
54,2022,9,23.74,Ensanche de Vallecas,-3.6121394,40.3730118
54,2022,10,38.77,Ensanche de Vallecas,-3.6121394,40.3730118
54,2022,11,30.23,Ensanche de Vallecas,-3.6121394,40.3730118
54,2022,12,36.68,Ensanche de Vallecas,-3.6121394,40.3730118
55,2013,1,47.58,Urb. Embajada,-3.5805649,40.4623628
55,2013,2,36.48,Urb. Embajada,-3.5805649,40.4623628
55,2013,3,31.77,Urb. Embajada,-3.5805649,40.4623628
55,2013,4,28.13,Urb. Embajada,-3.5805649,40.4623628
55,2013,5,26.94,Urb. Embajada,-3.5805649,40.4623628
55,2013,6,24.19,Urb. Embajada,-3.5805649,40.4623628
55,2013,7,32.16,Urb. Embajada,-3.5805649,40.4623628
55,2013,8,29.03,Urb. Embajada,-3.5805649,40.4623628
55,2013,9,39.03,Urb. Embajada,-3.5805649,40.4623628
55,2013,10,45.77,Urb. Embajada,-3.5805649,40.4623628
55,2013,11,38.81,Urb. Embajada,-3.5805649,40.4623628
55,2013,12,60.32,Urb. Embajada,-3.5805649,40.4623628
55,2014,1,41.26,Urb. Embajada,-3.5805649,40.4623628
55,2014,2,35.32,Urb. Embajada,-3.5805649,40.4623628
55,2014,3,39.77,Urb. Embajada,-3.5805649,40.4623628
55,2014,4,20.58,Urb. Embajada,-3.5805649,40.4623628
55,2014,5,16.58,Urb. Embajada,-3.5805649,40.4623628
55,2014,6,26.97,Urb. Embajada,-3.5805649,40.4623628
55,2014,7,27.97,Urb. Embajada,-3.5805649,40.4623628
55,2014,8,29.32,Urb. Embajada,-3.5805649,40.4623628
55,2014,9,38.61,Urb. Embajada,-3.5805649,40.4623628
55,2014,10,51.0,Urb. Embajada,-3.5805649,40.4623628
55,2014,11,45.65,Urb. Embajada,-3.5805649,40.4623628
55,2014,12,61.74,Urb. Embajada,-3.5805649,40.4623628
55,2015,1,69.32,Urb. Embajada,-3.5805649,40.4623628
55,2015,2,37.68,Urb. Embajada,-3.5805649,40.4623628
55,2015,3,48.32,Urb. Embajada,-3.5805649,40.4623628
55,2015,4,35.0,Urb. Embajada,-3.5805649,40.4623628
55,2015,5,32.16,Urb. Embajada,-3.5805649,40.4623628
55,2015,6,33.16,Urb. Embajada,-3.5805649,40.4623628
55,2015,7,35.61,Urb. Embajada,-3.5805649,40.4623628
55,2015,8,31.74,Urb. Embajada,-3.5805649,40.4623628
55,2015,9,40.13,Urb. Embajada,-3.5805649,40.4623628
55,2015,10,46.58,Urb. Embajada,-3.5805649,40.4623628
55,2015,11,61.58,Urb. Embajada,-3.5805649,40.4623628
55,2015,12,67.23,Urb. Embajada,-3.5805649,40.4623628
55,2016,1,49.06,Urb. Embajada,-3.5805649,40.4623628
55,2016,2,37.06,Urb. Embajada,-3.5805649,40.4623628
55,2016,3,41.13,Urb. Embajada,-3.5805649,40.4623628
55,2016,4,35.03,Urb. Embajada,-3.5805649,40.4623628
55,2016,5,33.94,Urb. Embajada,-3.5805649,40.4623628
55,2016,6,31.0,Urb. Embajada,-3.5805649,40.4623628
55,2016,7,33.06,Urb. Embajada,-3.5805649,40.4623628
55,2016,8,34.74,Urb. Embajada,-3.5805649,40.4623628
55,2016,9,45.74,Urb. Embajada,-3.5805649,40.4623628
55,2016,10,52.71,Urb. Embajada,-3.5805649,40.4623628
55,2016,11,50.26,Urb. Embajada,-3.5805649,40.4623628
55,2016,12,57.32,Urb. Embajada,-3.5805649,40.4623628
55,2017,1,57.06,Urb. Embajada,-3.5805649,40.4623628
55,2017,2,45.19,Urb. Embajada,-3.5805649,40.4623628
55,2017,3,50.1,Urb. Embajada,-3.5805649,40.4623628
55,2017,4,35.74,Urb. Embajada,-3.5805649,40.4623628
55,2017,5,35.9,Urb. Embajada,-3.5805649,40.4623628
55,2017,6,32.87,Urb. Embajada,-3.5805649,40.4623628
55,2017,7,37.71,Urb. Embajada,-3.5805649,40.4623628
55,2017,8,33.39,Urb. Embajada,-3.5805649,40.4623628
55,2017,9,44.58,Urb. Embajada,-3.5805649,40.4623628
55,2017,10,57.94,Urb. Embajada,-3.5805649,40.4623628
55,2017,11,62.68,Urb. Embajada,-3.5805649,40.4623628
55,2017,12,59.52,Urb. Embajada,-3.5805649,40.4623628
55,2018,1,54.74,Urb. Embajada,-3.5805649,40.4623628
55,2018,2,45.19,Urb. Embajada,-3.5805649,40.4623628
55,2018,3,31.06,Urb. Embajada,-3.5805649,40.4623628
55,2018,4,34.39,Urb. Embajada,-3.5805649,40.4623628
55,2018,5,32.26,Urb. Embajada,-3.5805649,40.4623628
55,2018,6,29.06,Urb. Embajada,-3.5805649,40.4623628
55,2018,7,33.19,Urb. Embajada,-3.5805649,40.4623628
55,2018,8,35.48,Urb. Embajada,-3.5805649,40.4623628
55,2018,9,41.9,Urb. Embajada,-3.5805649,40.4623628
55,2018,10,41.68,Urb. Embajada,-3.5805649,40.4623628
55,2018,11,43.32,Urb. Embajada,-3.5805649,40.4623628
55,2018,12,62.29,Urb. Embajada,-3.5805649,40.4623628
55,2019,1,63.55,Urb. Embajada,-3.5805649,40.4623628
55,2019,2,55.77,Urb. Embajada,-3.5805649,40.4623628
55,2019,3,44.16,Urb. Embajada,-3.5805649,40.4623628
55,2019,4,30.23,Urb. Embajada,-3.5805649,40.4623628
55,2019,5,25.42,Urb. Embajada,-3.5805649,40.4623628
55,2019,6,25.77,Urb. Embajada,-3.5805649,40.4623628
55,2019,7,26.06,Urb. Embajada,-3.5805649,40.4623628
55,2019,8,28.23,Urb. Embajada,-3.5805649,40.4623628
55,2019,9,31.77,Urb. Embajada,-3.5805649,40.4623628
55,2019,10,45.0,Urb. Embajada,-3.5805649,40.4623628
55,2019,11,26.94,Urb. Embajada,-3.5805649,40.4623628
55,2019,12,44.06,Urb. Embajada,-3.5805649,40.4623628
55,2020,1,49.26,Urb. Embajada,-3.5805649,40.4623628
55,2020,2,44.45,Urb. Embajada,-3.5805649,40.4623628
55,2020,3,21.94,Urb. Embajada,-3.5805649,40.4623628
55,2020,4,9.71,Urb. Embajada,-3.5805649,40.4623628
55,2020,5,11.35,Urb. Embajada,-3.5805649,40.4623628
55,2020,6,12.74,Urb. Embajada,-3.5805649,40.4623628
55,2020,7,18.61,Urb. Embajada,-3.5805649,40.4623628
55,2020,8,25.19,Urb. Embajada,-3.5805649,40.4623628
55,2020,9,28.19,Urb. Embajada,-3.5805649,40.4623628
55,2020,10,30.58,Urb. Embajada,-3.5805649,40.4623628
55,2020,11,38.84,Urb. Embajada,-3.5805649,40.4623628
55,2020,12,31.26,Urb. Embajada,-3.5805649,40.4623628
55,2021,1,48.03,Urb. Embajada,-3.5805649,40.4623628
55,2021,2,31.81,Urb. Embajada,-3.5805649,40.4623628
55,2021,3,30.48,Urb. Embajada,-3.5805649,40.4623628
55,2021,4,23.35,Urb. Embajada,-3.5805649,40.4623628
55,2021,5,19.77,Urb. Embajada,-3.5805649,40.4623628
55,2021,6,18.9,Urb. Embajada,-3.5805649,40.4623628
55,2021,7,26.13,Urb. Embajada,-3.5805649,40.4623628
55,2021,8,28.13,Urb. Embajada,-3.5805649,40.4623628
55,2021,9,30.55,Urb. Embajada,-3.5805649,40.4623628
55,2021,10,41.23,Urb. Embajada,-3.5805649,40.4623628
55,2021,11,36.1,Urb. Embajada,-3.5805649,40.4623628
55,2021,12,42.1,Urb. Embajada,-3.5805649,40.4623628
55,2022,1,49.42,Urb. Embajada,-3.5805649,40.4623628
55,2022,2,40.29,Urb. Embajada,-3.5805649,40.4623628
55,2022,3,27.48,Urb. Embajada,-3.5805649,40.4623628
55,2022,4,22.81,Urb. Embajada,-3.5805649,40.4623628
55,2022,5,23.39,Urb. Embajada,-3.5805649,40.4623628
55,2022,6,20.97,Urb. Embajada,-3.5805649,40.4623628
55,2022,7,25.81,Urb. Embajada,-3.5805649,40.4623628
55,2022,8,24.13,Urb. Embajada,-3.5805649,40.4623628
55,2022,9,25.19,Urb. Embajada,-3.5805649,40.4623628
55,2022,10,41.16,Urb. Embajada,-3.5805649,40.4623628
55,2022,11,31.32,Urb. Embajada,-3.5805649,40.4623628
55,2022,12,38.81,Urb. Embajada,-3.5805649,40.4623628
56,2013,1,59.06,Plaza Elíptica,-3.7187679,40.3850336
56,2013,2,50.61,Plaza Elíptica,-3.7187679,40.3850336
56,2013,3,41.45,Plaza Elíptica,-3.7187679,40.3850336
56,2013,4,43.16,Plaza Elíptica,-3.7187679,40.3850336
56,2013,5,41.65,Plaza Elíptica,-3.7187679,40.3850336
56,2013,6,39.29,Plaza Elíptica,-3.7187679,40.3850336
56,2013,7,52.58,Plaza Elíptica,-3.7187679,40.3850336
56,2013,8,50.13,Plaza Elíptica,-3.7187679,40.3850336
56,2013,9,58.97,Plaza Elíptica,-3.7187679,40.3850336
56,2013,10,57.45,Plaza Elíptica,-3.7187679,40.3850336
56,2013,11,54.35,Plaza Elíptica,-3.7187679,40.3850336
56,2013,12,80.32,Plaza Elíptica,-3.7187679,40.3850336
56,2014,1,50.35,Plaza Elíptica,-3.7187679,40.3850336
56,2014,2,40.35,Plaza Elíptica,-3.7187679,40.3850336
56,2014,3,55.48,Plaza Elíptica,-3.7187679,40.3850336
56,2014,4,39.87,Plaza Elíptica,-3.7187679,40.3850336
56,2014,5,41.61,Plaza Elíptica,-3.7187679,40.3850336
56,2014,6,45.55,Plaza Elíptica,-3.7187679,40.3850336
56,2014,7,50.71,Plaza Elíptica,-3.7187679,40.3850336
56,2014,8,42.45,Plaza Elíptica,-3.7187679,40.3850336
56,2014,9,54.74,Plaza Elíptica,-3.7187679,40.3850336
56,2014,10,72.26,Plaza Elíptica,-3.7187679,40.3850336
56,2014,11,56.81,Plaza Elíptica,-3.7187679,40.3850336
56,2014,12,67.0,Plaza Elíptica,-3.7187679,40.3850336
56,2015,1,88.94,Plaza Elíptica,-3.7187679,40.3850336
56,2015,2,44.42,Plaza Elíptica,-3.7187679,40.3850336
56,2015,3,57.94,Plaza Elíptica,-3.7187679,40.3850336
56,2015,4,43.74,Plaza Elíptica,-3.7187679,40.3850336
56,2015,5,46.19,Plaza Elíptica,-3.7187679,40.3850336
56,2015,6,49.97,Plaza Elíptica,-3.7187679,40.3850336
56,2015,7,51.65,Plaza Elíptica,-3.7187679,40.3850336
56,2015,8,43.55,Plaza Elíptica,-3.7187679,40.3850336
56,2015,9,47.55,Plaza Elíptica,-3.7187679,40.3850336
56,2015,10,55.87,Plaza Elíptica,-3.7187679,40.3850336
56,2015,11,67.42,Plaza Elíptica,-3.7187679,40.3850336
56,2015,12,81.16,Plaza Elíptica,-3.7187679,40.3850336
56,2016,1,51.97,Plaza Elíptica,-3.7187679,40.3850336
56,2016,2,43.71,Plaza Elíptica,-3.7187679,40.3850336
56,2016,3,48.97,Plaza Elíptica,-3.7187679,40.3850336
56,2016,4,45.32,Plaza Elíptica,-3.7187679,40.3850336
56,2016,5,47.23,Plaza Elíptica,-3.7187679,40.3850336
56,2016,6,46.19,Plaza Elíptica,-3.7187679,40.3850336
56,2016,7,51.68,Plaza Elíptica,-3.7187679,40.3850336
56,2016,8,49.03,Plaza Elíptica,-3.7187679,40.3850336
56,2016,9,63.16,Plaza Elíptica,-3.7187679,40.3850336
56,2016,10,65.68,Plaza Elíptica,-3.7187679,40.3850336
56,2016,11,65.26,Plaza Elíptica,-3.7187679,40.3850336
56,2016,12,78.1,Plaza Elíptica,-3.7187679,40.3850336
56,2017,1,69.39,Plaza Elíptica,-3.7187679,40.3850336
56,2017,2,48.87,Plaza Elíptica,-3.7187679,40.3850336
56,2017,3,49.58,Plaza Elíptica,-3.7187679,40.3850336
56,2017,4,43.42,Plaza Elíptica,-3.7187679,40.3850336
56,2017,5,43.48,Plaza Elíptica,-3.7187679,40.3850336
56,2017,6,41.94,Plaza Elíptica,-3.7187679,40.3850336
56,2017,7,52.77,Plaza Elíptica,-3.7187679,40.3850336
56,2017,8,48.1,Plaza Elíptica,-3.7187679,40.3850336
56,2017,9,60.1,Plaza Elíptica,-3.7187679,40.3850336
56,2017,10,81.16,Plaza Elíptica,-3.7187679,40.3850336
56,2017,11,84.03,Plaza Elíptica,-3.7187679,40.3850336
56,2017,12,73.55,Plaza Elíptica,-3.7187679,40.3850336
56,2018,1,66.94,Plaza Elíptica,-3.7187679,40.3850336
56,2018,2,59.81,Plaza Elíptica,-3.7187679,40.3850336
56,2018,3,38.29,Plaza Elíptica,-3.7187679,40.3850336
56,2018,4,43.19,Plaza Elíptica,-3.7187679,40.3850336
56,2018,5,45.23,Plaza Elíptica,-3.7187679,40.3850336
56,2018,6,42.77,Plaza Elíptica,-3.7187679,40.3850336
56,2018,7,42.16,Plaza Elíptica,-3.7187679,40.3850336
56,2018,8,49.45,Plaza Elíptica,-3.7187679,40.3850336
56,2018,9,60.39,Plaza Elíptica,-3.7187679,40.3850336
56,2018,10,57.23,Plaza Elíptica,-3.7187679,40.3850336
56,2018,11,48.42,Plaza Elíptica,-3.7187679,40.3850336
56,2018,12,64.74,Plaza Elíptica,-3.7187679,40.3850336
56,2019,1,77.48,Plaza Elíptica,-3.7187679,40.3850336
56,2019,2,74.45,Plaza Elíptica,-3.7187679,40.3850336
56,2019,3,61.06,Plaza Elíptica,-3.7187679,40.3850336
56,2019,4,45.39,Plaza Elíptica,-3.7187679,40.3850336
56,2019,5,44.03,Plaza Elíptica,-3.7187679,40.3850336
56,2019,6,39.77,Plaza Elíptica,-3.7187679,40.3850336
56,2019,7,45.84,Plaza Elíptica,-3.7187679,40.3850336
56,2019,8,44.58,Plaza Elíptica,-3.7187679,40.3850336
56,2019,9,50.42,Plaza Elíptica,-3.7187679,40.3850336
56,2019,10,57.23,Plaza Elíptica,-3.7187679,40.3850336
56,2019,11,34.0,Plaza Elíptica,-3.7187679,40.3850336
56,2019,12,51.9,Plaza Elíptica,-3.7187679,40.3850336
56,2020,1,60.52,Plaza Elíptica,-3.7187679,40.3850336
56,2020,2,53.06,Plaza Elíptica,-3.7187679,40.3850336
56,2020,3,31.84,Plaza Elíptica,-3.7187679,40.3850336
56,2020,4,19.23,Plaza Elíptica,-3.7187679,40.3850336
56,2020,5,21.45,Plaza Elíptica,-3.7187679,40.3850336
56,2020,6,28.1,Plaza Elíptica,-3.7187679,40.3850336
56,2020,7,42.48,Plaza Elíptica,-3.7187679,40.3850336
56,2020,8,40.77,Plaza Elíptica,-3.7187679,40.3850336
56,2020,9,43.58,Plaza Elíptica,-3.7187679,40.3850336
56,2020,10,49.06,Plaza Elíptica,-3.7187679,40.3850336
56,2020,11,51.94,Plaza Elíptica,-3.7187679,40.3850336
56,2020,12,36.65,Plaza Elíptica,-3.7187679,40.3850336
56,2021,1,48.61,Plaza Elíptica,-3.7187679,40.3850336
56,2021,2,35.81,Plaza Elíptica,-3.7187679,40.3850336
56,2021,3,41.94,Plaza Elíptica,-3.7187679,40.3850336
56,2021,4,32.42,Plaza Elíptica,-3.7187679,40.3850336
56,2021,5,29.16,Plaza Elíptica,-3.7187679,40.3850336
56,2021,6,31.68,Plaza Elíptica,-3.7187679,40.3850336
56,2021,7,35.39,Plaza Elíptica,-3.7187679,40.3850336
56,2021,8,35.87,Plaza Elíptica,-3.7187679,40.3850336
56,2021,9,40.55,Plaza Elíptica,-3.7187679,40.3850336
56,2021,10,51.48,Plaza Elíptica,-3.7187679,40.3850336
56,2021,11,47.74,Plaza Elíptica,-3.7187679,40.3850336
56,2021,12,47.16,Plaza Elíptica,-3.7187679,40.3850336
56,2022,1,63.0,Plaza Elíptica,-3.7187679,40.3850336
56,2022,2,52.19,Plaza Elíptica,-3.7187679,40.3850336
56,2022,3,46.68,Plaza Elíptica,-3.7187679,40.3850336
56,2022,4,28.19,Plaza Elíptica,-3.7187679,40.3850336
56,2022,5,31.0,Plaza Elíptica,-3.7187679,40.3850336
56,2022,6,26.55,Plaza Elíptica,-3.7187679,40.3850336
56,2022,7,38.45,Plaza Elíptica,-3.7187679,40.3850336
56,2022,8,33.1,Plaza Elíptica,-3.7187679,40.3850336
56,2022,9,31.19,Plaza Elíptica,-3.7187679,40.3850336
56,2022,10,45.45,Plaza Elíptica,-3.7187679,40.3850336
56,2022,11,31.87,Plaza Elíptica,-3.7187679,40.3850336
56,2022,12,41.16,Plaza Elíptica,-3.7187679,40.3850336
57,2013,1,45.71,Sanchinarro,-3.6605173,40.4942012
57,2013,2,35.71,Sanchinarro,-3.6605173,40.4942012
57,2013,3,28.9,Sanchinarro,-3.6605173,40.4942012
57,2013,4,23.39,Sanchinarro,-3.6605173,40.4942012
57,2013,5,22.58,Sanchinarro,-3.6605173,40.4942012
57,2013,6,18.42,Sanchinarro,-3.6605173,40.4942012
57,2013,7,23.65,Sanchinarro,-3.6605173,40.4942012
57,2013,8,18.87,Sanchinarro,-3.6605173,40.4942012
57,2013,9,29.32,Sanchinarro,-3.6605173,40.4942012
57,2013,10,40.35,Sanchinarro,-3.6605173,40.4942012
57,2013,11,36.68,Sanchinarro,-3.6605173,40.4942012
57,2013,12,54.19,Sanchinarro,-3.6605173,40.4942012
57,2014,1,38.26,Sanchinarro,-3.6605173,40.4942012
57,2014,2,31.65,Sanchinarro,-3.6605173,40.4942012
57,2014,3,35.1,Sanchinarro,-3.6605173,40.4942012
57,2014,4,25.13,Sanchinarro,-3.6605173,40.4942012
57,2014,5,20.65,Sanchinarro,-3.6605173,40.4942012
57,2014,6,20.13,Sanchinarro,-3.6605173,40.4942012
57,2014,7,21.61,Sanchinarro,-3.6605173,40.4942012
57,2014,8,19.06,Sanchinarro,-3.6605173,40.4942012
57,2014,9,29.81,Sanchinarro,-3.6605173,40.4942012
57,2014,10,41.87,Sanchinarro,-3.6605173,40.4942012
57,2014,11,37.97,Sanchinarro,-3.6605173,40.4942012
57,2014,12,61.06,Sanchinarro,-3.6605173,40.4942012
57,2015,1,65.94,Sanchinarro,-3.6605173,40.4942012
57,2015,2,28.26,Sanchinarro,-3.6605173,40.4942012
57,2015,3,34.1,Sanchinarro,-3.6605173,40.4942012
57,2015,4,21.65,Sanchinarro,-3.6605173,40.4942012
57,2015,5,20.23,Sanchinarro,-3.6605173,40.4942012
57,2015,6,20.94,Sanchinarro,-3.6605173,40.4942012
57,2015,7,26.32,Sanchinarro,-3.6605173,40.4942012
57,2015,8,20.74,Sanchinarro,-3.6605173,40.4942012
57,2015,9,27.39,Sanchinarro,-3.6605173,40.4942012
57,2015,10,36.58,Sanchinarro,-3.6605173,40.4942012
57,2015,11,49.74,Sanchinarro,-3.6605173,40.4942012
